1,1.167,0.556,-0.9109999999999999,0.9079999999999999,0.051,1.078,0.387,1.253,0.0,1.213,0.155,-0.6729999999999999,2.215,0.489,-1.3840000000000001,0.7040000000000001
1,0.88,0.617,-0.649,1.724,1.104,1.213,-0.5760000000000001,1.216,2.173,0.782,-0.9129999999999999,-0.102,0.0,1.183,-0.5760000000000001,-0.7829999999999999
0,0.313,1.256,-0.904,1.002,1.29,1.383,1.295,-1.528,2.173,1.16,-0.765,0.08,1.107,1.06,2.309,-0.34
0,1.263,0.596,0.46,1.063,1.06,0.7090000000000001,-0.613,-0.688,0.0,1.464,1.079,1.1740000000000002,2.215,1.411,0.369,-0.596
1,1.121,-0.379,1.3630000000000002,1.4509999999999998,0.782,1.088,-0.8029999999999999,-0.7929999999999999,1.087,0.515,0.368,-0.665,0.0,0.708,-1.3719999999999999,1.449
0,1.205,0.9159999999999999,-1.209,0.354,-0.706,1.124,1.045,0.787,0.0,0.489,-0.457,-1.033,2.215,0.38799999999999996,1.276,0.0
1,0.42,-0.722,0.732,0.885,-0.7240000000000001,0.741,1.244,1.619,0.0,1.248,0.281,0.076,2.215,1.085,0.331,1.242
0,1.38,1.4269999999999998,1.105,1.788,0.982,1.955,-0.205,-0.852,1.087,0.9009999999999999,-0.193,0.8540000000000001,0.0,1.172,0.35200000000000004,-0.512
1,0.7040000000000001,0.369,-0.23,1.167,-1.43,0.721,0.012,1.508,2.173,0.6829999999999999,0.027999999999999997,0.688,2.215,1.013,-0.764,-0.222
1,0.695,0.42,1.203,0.769,-0.9109999999999999,0.83,1.168,0.076,0.0,0.39399999999999996,0.392,0.51,2.215,0.747,1.5590000000000002,0.835
1,0.312,1.722,1.411,1.133,1.163,0.7559999999999999,1.21,-0.7,2.173,0.755,-0.053,-0.139,2.215,0.812,-0.193,1.153
0,0.431,0.5720000000000001,-0.684,2.262,0.155,1.178,0.17800000000000002,-1.429,2.173,0.46299999999999997,0.649,0.544,2.215,0.757,0.955,1.5519999999999998
0,0.309,-1.9509999999999998,-1.229,1.5919999999999999,0.77,0.633,-0.19699999999999998,-1.568,1.087,0.898,-1.885,-0.257,0.0,0.897,-0.9329999999999999,0.9309999999999999
1,0.45799999999999996,0.129,-0.519,1.195,0.737,0.534,-1.3159999999999998,-1.729,0.0,0.687,0.35100000000000003,1.103,2.215,0.9109999999999999,1.0490000000000002,-0.21899999999999997
0,0.637,-0.037000000000000005,-1.732,1.254,-0.425,0.486,0.09,0.024,2.173,0.675,-1.119,1.6440000000000001,0.0,0.494,-2.085,0.544
1,0.976,0.29100000000000004,-1.128,0.6679999999999999,-0.54,0.95,2.026,1.06,0.0,0.6779999999999999,-0.5710000000000001,1.307,2.215,1.199,1.2930000000000001,-0.273
1,0.535,-1.391,-0.825,1.3430000000000002,-1.449,1.111,-0.852,-0.484,0.0,1.6769999999999998,-0.7,1.069,2.215,0.623,0.018000000000000002,-1.653
0,2.638,1.2890000000000001,-0.28,0.991,0.872,1.1520000000000001,-0.7020000000000001,1.551,2.173,0.643,-0.767,-1.689,0.0,0.747,-2.603,0.907
0,1.541,0.057999999999999996,1.227,1.217,0.66,0.524,1.04,-0.64,0.0,0.7090000000000001,-0.226,-0.727,2.215,0.5429999999999999,1.36,1.72
0,2.559,-0.021,-1.615,2.095,-1.335,1.72,-0.6409999999999999,0.033,2.173,0.737,-0.414,-0.379,0.0,1.158,-0.598,-1.608
1,1.925,-0.8590000000000001,1.3530000000000002,1.7690000000000001,-1.452,0.7559999999999999,-0.342,-0.809,2.173,1.734,-0.85,0.151,0.0,0.9440000000000001,-0.376,0.932
1,1.545,0.059000000000000004,-1.732,1.034,0.807,2.467,-1.237,-0.565,0.0,1.933,2.37,-1.639,0.0,3.9210000000000003,-0.645,0.727
0,1.2,-1.018,-1.173,0.845,-0.439,0.601,-0.8140000000000001,1.6269999999999998,0.0,0.706,-1.103,0.845,0.0,1.111,-0.536,0.424
0,0.609,-0.521,0.287,0.65,0.198,0.511,1.237,-0.67,2.173,0.648,-1.193,-1.686,2.215,0.364,1.444,0.064
0,0.318,-1.381,-0.25,2.4819999999999998,0.9570000000000001,1.383,0.001,-0.222,2.173,1.045,-1.565,1.525,2.215,0.904,2.253,1.645
1,0.9470000000000001,-0.32899999999999996,-0.033,0.02,-1.381,1.245,0.865,0.799,2.173,1.13,-0.013000000000000001,-1.6880000000000002,0.0,1.371,0.6809999999999999,-0.9309999999999999
0,1.147,0.502,-1.131,1.237,-1.061,0.8690000000000001,0.812,0.52,0.0,1.011,0.8079999999999999,1.3459999999999999,2.215,0.635,1.284,-0.138
1,1.028,-0.732,1.2429999999999999,1.198,-0.032,0.7559999999999999,-1.4909999999999999,1.4040000000000001,0.0,1.3430000000000002,-1.475,-0.263,2.215,0.483,-2.591,1.686
1,0.303,1.225,0.629,1.256,-0.602,0.897,0.529,0.9740000000000001,2.173,0.9129999999999999,-0.667,-0.299,2.215,0.991,0.56,1.376
0,0.534,-0.7659999999999999,-0.5329999999999999,0.9740000000000001,-1.501,0.797,-1.574,0.32299999999999995,2.173,1.137,0.271,-0.998,2.215,2.434,2.003,1.21
0,0.45899999999999996,-1.4480000000000002,-0.858,0.262,-0.304,0.76,1.09,-0.33799999999999997,2.173,1.0759999999999998,-1.079,1.151,2.215,0.35700000000000004,-0.614,1.5219999999999998
0,1.0759999999999998,1.912,-0.667,0.618,-0.665,0.496,-1.524,1.127,0.0,0.9440000000000001,-0.87,0.10300000000000001,2.215,0.935,1.2429999999999999,1.271
1,0.442,1.8230000000000002,-1.466,0.988,-1.565,1.444,-2.428,0.846,0.0,2.252,0.525,-0.141,1.107,2.366,0.32799999999999996,-1.663
1,0.575,-0.588,1.555,0.501,0.13699999999999998,0.40700000000000003,-1.7819999999999998,1.262,0.0,0.348,-1.98,0.111,0.0,0.9420000000000001,-0.695,-1.028
0,0.9990000000000001,1.633,1.5319999999999998,1.0190000000000001,-0.7929999999999999,0.613,-0.171,1.109,1.087,0.8170000000000001,0.619,0.904,0.0,1.225,0.506,-0.244
1,1.175,-0.643,0.099,1.273,-0.627,0.584,-0.133,-1.13,0.0,0.561,0.226,1.2209999999999999,0.0,1.565,1.09,1.382
0,0.733,-0.49,1.685,2.278,1.609,1.3719999999999999,-1.278,-0.212,0.0,1.102,0.96,1.197,2.215,1.219,-0.308,-0.175
1,1.7919999999999998,-0.344,0.136,0.841,-0.813,1.685,0.625,1.499,0.0,0.5479999999999999,0.5870000000000001,-1.315,0.0,0.8059999999999999,2.248,-0.16
1,0.6409999999999999,1.633,0.001,1.1179999999999999,1.01,1.013,0.75,1.516,0.0,1.4380000000000002,0.526,0.358,2.215,1.649,0.175,-0.915
0,0.442,0.276,0.929,1.6380000000000001,-1.072,1.7519999999999998,0.46,-0.802,2.173,1.436,-2.551,0.752,0.0,1.4240000000000002,0.493,0.5870000000000001
1,1.1520000000000001,0.873,-1.4,0.29,-0.264,0.831,0.373,-0.28800000000000003,0.0,1.157,0.599,0.723,2.215,1.55,0.878,1.527
0,0.546,0.444,-0.292,1.429,-1.48,1.474,0.659,-1.104,2.173,2.622,0.48100000000000004,0.5379999999999999,0.0,0.685,-0.777,1.058
1,1.274,-0.15,-0.628,1.824,-0.10099999999999999,2.833,1.929,-1.6280000000000001,0.0,1.361,0.04,0.111,2.215,2.69,0.23,0.574
1,0.625,-0.506,1.263,0.8140000000000001,-1.314,1.228,-0.925,-0.091,0.0,1.217,0.43,1.588,2.215,0.976,0.01,-0.29100000000000004
0,0.667,1.9409999999999998,-0.188,0.446,0.506,1.0490000000000002,0.5770000000000001,1.7369999999999999,1.087,1.508,0.7659999999999999,-0.32299999999999995,2.215,0.93,0.075,1.093
1,1.864,0.055999999999999994,-0.29,0.55,0.22399999999999998,0.604,0.555,0.877,0.0,1.06,-0.375,1.7269999999999999,2.215,0.8240000000000001,-1.42,-0.485
0,0.732,-0.7120000000000001,-0.45399999999999996,0.451,-0.392,1.167,0.44799999999999995,0.9490000000000001,2.173,0.92,0.12,1.609,0.0,0.9259999999999999,1.528,-0.6659999999999999
1,1.065,-0.611,-0.375,1.1159999999999999,0.99,0.5820000000000001,-1.4340000000000002,-0.946,0.0,0.986,-0.55,-1.03,0.0,1.145,1.286,0.13
1,0.91,-1.631,-0.125,1.964,-0.6459999999999999,1.31,-0.927,1.357,2.173,0.445,-0.37200000000000005,0.368,0.0,1.188,-1.4809999999999999,0.595
0,0.512,0.589,-1.486,0.552,-0.637,0.439,-0.9229999999999999,-0.21,2.173,1.266,0.445,1.368,2.215,0.366,0.425,-0.052000000000000005
1,1.3769999999999998,-0.5870000000000001,-0.8690000000000001,1.735,-1.399,0.433,-0.27699999999999997,0.23600000000000002,2.173,0.9209999999999999,0.321,1.1520000000000001,1.107,0.33,-0.051,1.3659999999999999
1,1.825,0.6609999999999999,-0.885,1.03,0.833,1.565,2.02,-0.009000000000000001,0.0,1.341,0.8170000000000001,1.3980000000000001,1.107,1.286,0.08900000000000001,-1.706
1,1.4769999999999999,0.87,0.36700000000000005,0.643,0.024,0.425,0.141,0.632,0.0,1.34,0.221,-1.515,0.0,0.33399999999999996,0.049,-1.3119999999999998
1,1.074,-0.203,0.943,1.242,-1.7269999999999999,0.9520000000000001,-0.813,-0.239,2.173,0.629,-1.6159999999999999,1.494,0.0,0.759,-0.7929999999999999,-1.276
1,0.652,0.084,-0.285,0.344,-0.8390000000000001,1.105,0.26,1.6440000000000001,2.173,0.7,0.765,-0.311,1.107,0.762,1.143,0.745
1,1.7480000000000002,-1.2590000000000001,-1.568,1.159,-1.308,2.531,-0.895,-0.11599999999999999,2.173,1.097,-0.529,1.515,1.107,1.6019999999999999,0.505,1.042
1,0.653,0.816,1.4909999999999999,1.173,0.353,0.9990000000000001,0.795,0.099,2.173,1.032,1.716,-0.995,0.0,1.052,0.893,-1.3880000000000001
1,0.603,-1.305,-0.295,1.986,-0.397,1.038,0.45799999999999996,1.2209999999999999,2.173,0.43,0.015,1.719,2.215,0.47,0.031,-0.5429999999999999
0,0.51,-0.4,1.364,1.3519999999999999,-0.99,0.63,-0.44799999999999995,0.685,2.173,0.594,-0.795,-0.77,2.215,0.6,0.602,0.8009999999999999
1,0.664,-0.21600000000000003,0.435,1.156,1.4369999999999998,1.839,-2.0340000000000003,0.306,0.0,2.575,0.9890000000000001,-1.165,2.215,1.506,1.083,-1.6230000000000002
1,1.436,1.09,0.733,0.278,-0.823,2.421,1.483,0.32,0.0,2.447,-1.403,-1.5030000000000001,2.215,2.0,2.287,-1.506
1,0.7090000000000001,0.85,0.672,0.9490000000000001,-1.138,1.2409999999999999,0.41700000000000004,1.5819999999999999,2.173,0.9570000000000001,0.47,-0.037000000000000005,2.215,0.877,0.102,0.6609999999999999
0,1.135,0.285,-1.109,1.089,-0.8959999999999999,1.103,0.127,0.9640000000000001,0.0,0.731,-0.489,0.048,2.215,0.754,0.46399999999999997,0.38
1,1.124,0.354,0.04,1.1320000000000001,1.62,0.956,1.375,0.41600000000000004,0.0,1.5430000000000001,0.43700000000000006,-0.805,2.215,1.724,1.6780000000000002,-1.636
1,0.341,-1.2229999999999999,-1.3730000000000002,0.9940000000000001,0.6920000000000001,1.0859999999999999,0.319,-1.186,0.0,1.213,1.5619999999999998,0.163,2.215,1.057,0.491,1.6569999999999998
0,1.218,-0.308,-1.6019999999999999,1.5319999999999998,-1.0070000000000001,0.556,-0.059000000000000004,0.82,2.173,0.84,-1.431,0.502,0.0,0.46299999999999997,-0.8009999999999999,-0.215
1,0.35200000000000004,-1.44,0.063,0.644,1.5190000000000001,1.138,0.66,1.46,2.173,1.127,-0.034,-0.52,0.0,0.9309999999999999,0.095,0.13699999999999998
1,0.637,0.9940000000000001,1.198,0.755,1.183,0.6459999999999999,-1.285,0.8440000000000001,0.0,1.288,0.139,-1.166,2.215,0.826,-1.6640000000000001,-0.4
0,0.802,-0.507,0.519,1.249,-1.03,1.5959999999999999,0.474,0.732,0.0,1.052,-0.7340000000000001,-1.455,0.0,1.868,0.13,-0.997
0,1.178,-1.4680000000000002,-0.9309999999999999,1.113,0.177,0.71,-1.0959999999999999,0.586,2.173,0.659,0.755,1.4369999999999998,0.0,0.792,-1.703,-0.40299999999999997
1,0.775,-1.014,-0.295,0.804,-1.63,0.743,-0.163,1.621,2.173,0.5589999999999999,-2.1069999999999998,-1.004,0.0,0.45,-1.6269999999999998,0.467
0,0.9279999999999999,-0.44,-0.6579999999999999,1.57,-1.652,1.047,0.218,-0.527,2.173,0.696,-1.161,1.125,0.0,1.395,-0.149,0.858
0,0.812,-0.292,0.794,0.639,-0.177,1.133,-0.24,-0.13699999999999998,1.087,1.422,-0.659,1.663,2.215,1.218,0.17600000000000002,-1.177
1,1.263,-0.147,-1.176,1.318,-1.7109999999999999,1.4169999999999998,0.7879999999999999,-0.284,2.173,1.114,-2.68,0.7340000000000001,0.0,0.449,1.895,1.423
0,1.2770000000000001,-0.16399999999999998,0.024,0.66,-1.226,0.841,-0.44299999999999995,1.136,2.173,0.7879999999999999,0.152,-1.739,2.215,0.597,-0.002,-0.64
0,1.4469999999999998,-1.048,1.5959999999999999,1.251,-1.4969999999999999,1.65,-0.449,-0.184,0.0,1.3130000000000002,-0.575,1.5230000000000001,2.215,0.635,-1.123,0.221
1,0.9229999999999999,0.825,-1.263,0.812,-0.40299999999999997,0.9159999999999999,0.648,1.435,2.173,0.737,1.715,-0.442,0.0,1.649,1.15,0.529
0,0.863,0.002,-0.218,1.329,-1.344,0.364,1.067,-0.937,0.0,0.431,-0.40399999999999997,1.713,0.0,0.611,-0.045,0.20199999999999999
0,0.621,0.645,0.474,0.6970000000000001,0.467,1.35,2.065,-1.64,0.0,1.298,0.237,-0.505,2.215,1.8459999999999999,0.267,0.252
1,0.664,0.845,1.33,0.5920000000000001,-0.368,1.5319999999999998,0.473,-1.002,0.0,1.232,1.295,1.3019999999999998,1.107,1.087,2.506,0.963
1,1.3019999999999998,-0.364,0.124,0.147,1.571,0.7090000000000001,-1.391,0.877,0.0,0.72,0.18899999999999997,-0.711,0.0,0.985,-0.285,-1.2209999999999999
0,1.073,1.932,-1.676,0.8029999999999999,0.434,1.031,0.9490000000000001,-1.3359999999999999,2.173,1.064,0.7040000000000001,0.255,2.215,0.56,-0.953,-0.64
1,0.415,1.473,-0.7240000000000001,0.8290000000000001,1.331,0.606,0.368,-0.583,0.0,0.6,-0.5760000000000001,0.055,1.107,0.39399999999999996,1.805,0.495
1,1.565,0.915,-1.256,0.485,1.501,0.5489999999999999,1.244,-0.414,0.0,1.305,1.168,0.52,2.215,0.46799999999999997,-0.242,-0.10800000000000001
0,0.684,0.813,-1.557,0.77,0.439,1.436,0.45799999999999996,0.763,2.173,0.9079999999999999,-0.66,-1.3530000000000002,2.215,1.145,2.23,-1.641
1,0.818,-0.868,0.519,0.705,0.7759999999999999,1.202,0.951,-1.058,2.173,0.606,0.685,1.517,2.215,0.9890000000000001,0.391,0.207
1,0.847,-0.389,0.605,0.414,-0.11699999999999999,0.884,0.391,1.665,2.173,0.436,-0.325,-0.601,0.0,0.765,-1.419,0.035
0,0.823,1.163,1.226,1.047,0.01,0.742,1.415,-1.439,2.173,0.7979999999999999,-1.929,1.047,0.0,0.402,1.814,-1.194
0,0.9640000000000001,0.028999999999999998,-0.10400000000000001,0.35,0.9129999999999999,0.73,0.09300000000000001,-1.261,2.173,0.442,1.3319999999999999,-1.143,2.215,0.6609999999999999,2.238,0.373
1,1.24,0.152,0.496,0.77,-0.247,0.7709999999999999,2.734,-0.009000000000000001,0.0,0.775,1.245,1.534,0.0,1.19,-0.475,1.5130000000000001
1,0.617,1.431,-1.119,0.7979999999999999,-0.42100000000000004,1.166,0.25,-0.175,2.173,1.347,0.8370000000000001,1.5119999999999998,0.0,0.41600000000000004,1.295,1.7369999999999999
1,0.445,-1.12,-1.676,0.8370000000000001,0.217,1.127,-0.084,-0.095,2.173,0.9329999999999999,0.22399999999999998,1.7,0.0,0.526,-0.43,1.275
1,1.349,-1.565,-0.602,1.033,-1.097,1.38,-0.39799999999999996,0.9279999999999999,2.173,0.385,0.596,1.48,0.0,0.6,-0.88,-1.298
1,0.524,-1.114,1.01,0.39399999999999996,1.008,0.602,-1.107,0.556,2.173,1.212,-0.314,-1.062,2.215,0.6659999999999999,-0.7979999999999999,-0.794
1,1.215,0.7440000000000001,0.537,0.534,-1.3419999999999999,1.031,0.39799999999999996,-1.499,2.173,0.9640000000000001,1.2329999999999999,0.606,0.0,0.8370000000000001,1.197,-1.06
0,0.348,-1.52,0.332,0.486,-1.136,1.203,-0.862,-1.639,0.0,0.895,-1.6230000000000002,-1.204,2.215,1.8559999999999999,-0.11800000000000001,0.433
1,1.599,-1.367,-1.364,0.376,0.956,0.414,-0.28800000000000003,0.354,0.0,0.71,0.691,-0.085,2.215,0.5720000000000001,-0.48,1.13
1,1.038,1.2670000000000001,-0.809,1.92,-1.217,2.4019999999999997,-1.935,0.6659999999999999,0.0,1.6669999999999998,0.815,-1.069,0.0,1.486,2.16,-1.7269999999999999
1,1.04,-0.629,-1.578,0.873,1.25,1.27,-0.737,-0.44,1.087,0.5870000000000001,-1.3119999999999998,-1.565,0.0,1.391,-0.061,0.561
0,0.488,-1.1909999999999998,1.315,0.574,-0.503,0.44,0.489,1.1440000000000001,1.087,0.723,0.9109999999999999,1.517,0.0,1.571,0.20600000000000002,-0.05
1,0.395,1.58,-0.387,1.73,1.123,0.8009999999999999,-0.316,-0.6920000000000001,2.173,0.687,0.675,1.167,1.107,0.557,-0.132,0.231
0,0.368,-0.8809999999999999,0.23199999999999998,1.2590000000000001,1.729,0.726,0.981,-0.303,0.0,0.54,2.865,0.353,0.0,1.324,-0.08199999999999999,1.6869999999999998
1,0.932,0.79,1.624,0.789,-0.636,0.6459999999999999,-0.122,1.068,1.087,0.691,0.6940000000000001,-1.189,2.215,0.8540000000000001,2.0669999999999997,-0.057999999999999996
1,0.8759999999999999,-0.059000000000000004,-0.512,0.623,1.056,0.787,0.152,-0.092,0.0,1.525,0.151,-1.709,2.215,0.951,0.6729999999999999,0.986
0,1.861,-0.667,-0.27699999999999997,1.9969999999999999,-0.758,0.721,-1.048,1.412,0.0,0.659,-1.964,1.67,0.0,1.14,0.067,0.124
0,0.331,1.639,1.172,0.843,1.56,0.537,-0.534,-1.733,0.0,0.8109999999999999,-0.43,-0.9690000000000001,0.0,2.548,0.67,0.31
1,0.37799999999999995,-1.1159999999999999,-0.289,1.45,0.28300000000000003,0.884,0.966,-1.63,2.173,0.369,1.39,0.267,0.0,0.825,0.7340000000000001,-0.7659999999999999
0,1.399,0.506,1.676,1.639,1.095,1.7590000000000001,1.3319999999999999,-1.423,2.173,1.874,0.35200000000000004,-0.292,2.215,2.006,0.34600000000000003,0.377
0,1.7630000000000001,-1.14,0.063,0.7170000000000001,-0.207,1.013,-0.222,-1.663,0.0,0.6890000000000001,-1.374,1.153,1.107,0.649,0.861,-1.09
0,0.598,-1.099,-0.297,0.887,1.681,1.774,-0.11900000000000001,-0.024,2.173,1.206,-0.239,-1.702,0.0,1.209,0.951,-1.6880000000000002
1,0.685,0.643,-1.6369999999999998,0.794,0.24100000000000002,0.645,-1.297,-0.42200000000000004,2.173,0.442,-0.6559999999999999,1.5530000000000002,0.0,0.6609999999999999,-0.569,1.0070000000000001
0,0.381,-0.498,-0.126,0.379,-0.311,0.544,0.665,1.639,2.173,0.9129999999999999,-0.44799999999999995,-0.753,2.215,0.27699999999999997,-0.38799999999999996,-1.183
1,0.49,-2.359,-0.439,0.467,-0.508,1.02,-1.376,-1.35,0.0,0.414,0.153,-0.294,0.0,1.5830000000000002,0.262,0.81
0,1.974,-0.52,-0.27399999999999997,1.046,-0.317,1.24,0.975,1.141,1.087,1.082,0.028999999999999998,-1.722,0.0,0.638,0.247,0.8190000000000001
1,0.46399999999999997,-2.19,0.863,1.148,-0.355,0.479,0.768,0.20800000000000002,2.173,0.599,-1.474,-1.68,0.0,0.8079999999999999,-0.366,-1.517
0,3.5239999999999996,0.413,1.358,0.502,1.3969999999999998,1.182,0.445,-0.19699999999999998,2.173,2.001,0.8490000000000001,-0.63,0.0,1.133,-0.419,1.143
1,1.032,-0.978,0.6779999999999999,0.604,-1.0270000000000001,0.743,-1.006,-0.794,1.087,1.06,-0.218,1.43,2.215,1.286,0.382,0.39799999999999996
1,0.7959999999999999,-0.391,0.418,1.192,-1.625,0.721,0.456,-0.743,0.0,0.782,0.667,0.955,2.215,0.757,1.49,-0.856
1,0.583,1.6869999999999998,-0.278,0.98,1.5319999999999998,0.654,2.241,0.179,0.0,0.9159999999999999,0.64,-1.499,2.215,0.73,0.337,-0.457
0,1.212,0.266,0.342,0.968,0.934,0.7979999999999999,-0.127,-1.3719999999999999,2.173,0.6609999999999999,-0.11699999999999999,-0.256,0.0,0.6890000000000001,-0.79,-0.92
0,2.11,0.9690000000000001,0.013000000000000001,0.5660000000000001,-1.518,2.075,-1.121,1.561,0.0,1.281,0.153,-0.573,2.215,0.664,-0.617,1.216
0,1.006,0.503,-0.135,0.7090000000000001,0.9590000000000001,0.6609999999999999,1.545,-0.027999999999999997,1.087,0.637,2.1180000000000003,-1.141,0.0,0.605,1.485,1.235
0,0.628,-0.317,-1.6780000000000002,0.5870000000000001,-0.446,1.237,0.9470000000000001,1.659,2.173,1.3130000000000002,0.604,0.225,0.0,1.0090000000000001,-2.638,-1.139
1,0.46399999999999997,-1.107,-0.41,0.525,1.402,0.9620000000000001,-1.204,-0.155,2.173,0.769,-0.136,-1.7369999999999999,0.0,0.774,0.955,-1.494
1,1.031,1.057,-0.08,1.2329999999999999,-0.598,0.59,-0.332,-1.222,2.173,0.506,-0.231,0.536,0.0,1.4980000000000002,0.105,1.5930000000000002
